"","regulator","regulatees","mean_edge_weight"
"624","AR","IL9R",0.221815988613335
"625","AR","IMMP1L",0.270933627238254
"626","AR","IMMP2L",0.237077216528263
"627","AR","MMP11",0.305540404740025
"628","AR","MMP14",0.283239843663177
"629","AR","MMP15",0.362677222035419
"630","AR","MMP16",0.186983535848561
"631","AR","MMP17",0.488073192740437
"632","AR","MMP19",0.394274859810839
"633","AR","MMP2",0.239163177198317
"634","AR","MMP2-AS1",0.238848372702218
"635","AR","MMP20",0.284695930882966
"636","AR","MMP23B",0.229138373244912
"637","AR","MMP24",0.196035126795989
"638","AR","MMP24OS",0.22644337633532
"639","AR","MMP25",0.235215373071459
"640","AR","MMP25-AS1",0.324541502793448
"641","AR","MMP27",0.285121957749448
"642","AR","MMP28",0.258042720550992
"643","AR","MMP3",0.273523512881098
"644","AR","MMP7",0.287907249739083
"645","AR","MMP8",0.64819933526099
"646","AR","MMP9",0.355524993619706
"647","AR","NOTCH1",0.244715010756816
"648","AR","NOTCH2",0.191528197404487
"649","AR","NOTCH3",0.236198882016883
"650","AR","NOTCH4",0.135938102856409
"651","AR","PDGFA",0.304789396880135
"652","AR","PDGFB",0.357023704853251
"653","AR","PDGFC",0.273835961313458
"654","AR","PDGFD",0.237569442674359
"655","AR","PDGFRA",0.316239573002772
"656","AR","PDGFRB",0.235687564069078
"657","AR","PDGFRL",0.304976818994657
"658","AR","TGFA",0.303645309962008
"659","AR","TGFB1",0.195499098061178
"660","AR","TGFB1I1",0.502490220450352
"661","AR","TGFB2-AS1",0.298973237612472
"662","AR","TGFB3",0.316534452681321
"663","AR","TGFB3-AS1",0.307749368883991
"664","AR","TGFBI",0.347417903572702
"665","AR","TGFBR1",0.259114003550788
"666","AR","TGFBR2",0.261181964947641
"667","AR","TGFBR3",0.352679008821537
"668","AR","TGFBR3L",0.216519414234549
"669","AR","TGFBRAP1",0.186178151978285
"670","AR","TNF",0.160160723520778
"671","AR","TNFAIP1",0.236969914195418
"672","AR","TNFAIP2",0.177216690792065
"673","AR","TNFAIP3",0.483676867512114
"674","AR","TNFAIP6",0.211390793061212
"675","AR","TNFAIP8",0.391972564650485
"676","AR","TNFAIP8L1",0.384317686562344
"677","AR","TNFAIP8L2",0.20346726608096
"678","AR","TNFAIP8L3",0.247099810034067
"679","AR","TNFRSF10A",0.326267909930825
"680","AR","TNFRSF10A-AS1",0.214377165828148
"681","AR","TNFRSF10B",0.269873775457436
"682","AR","TNFRSF10C",0.210572938427784
"683","AR","TNFRSF10D",0.345848035407004
"684","AR","TNFRSF11A",0.194024898177715
"685","AR","TNFRSF11B",0.581486101822809
"686","AR","TNFRSF12A",0.220543506948319
"687","AR","TNFRSF13C",0.210551047718198
"688","AR","TNFRSF14",0.226469722402181
"689","AR","TNFRSF14-AS1",0.226469722402181
"690","AR","TNFRSF17",0.174313494474179
"691","AR","TNFRSF18",0.221038526347408
"692","AR","TNFRSF19",0.299126452524536
"693","AR","TNFRSF1A",0.207734769544602
"694","AR","TNFRSF1B",0.273177018113208
"695","AR","TNFRSF21",0.303332387919447
"696","AR","TNFRSF25",0.21297437939088
"697","AR","TNFRSF4",0.33520611374791
"698","AR","TNFRSF8",0.372288248367542
"699","AR","TNFRSF9",0.164800731622838
"700","AR","TNFSF10",0.276474544095846
"701","AR","TNFSF11",0.2711307390597
"702","AR","TNFSF12",0.261427885836335
"703","AR","TNFSF12-TNFSF13",0.277091759114389
"704","AR","TNFSF13",0.238178853695573
"705","AR","TNFSF13B",0.320271935365375
"706","AR","TNFSF14",0.416984773250471
"707","AR","TNFSF15",0.543270173418193
"708","AR","TNFSF18",0.195748759777723
"709","AR","TNFSF4",0.327963928924697
"710","AR","TNFSF8",0.3663770100991
"711","AR","TNFSF9",0.221781522482457
"712","AR","XCL1",0.32867268587237
"713","AR","XCL2",0.28835302517524
"714","ARID3C","ADAMTS1",0.185899339111037
"715","ARID3C","ADAMTS10",0.197106966564659
"716","ARID3C","ADAMTS15",0.204814794385153
"717","ARID3C","ADAMTS17",0.18013400972413
"718","ARID3C","ADAMTS3",0.179443463190626
"719","ARID3C","ADAMTS5",0.174737362851112
"720","ARID3C","ADAMTS6",0.199014382753044
"721","ARID3C","ADAMTS8",0.202441639479359
"722","ARID3C","ADAMTSL1",0.216360821851287
"723","ARID3C","ADAMTSL4",0.204794205760047
"724","ARID3C","CCL1",0.139886483962547
"725","ARID3C","CCL25",0.312342761595775
"726","ARID3C","CCL28",0.22824624457122
"727","ARID3C","CSF1R",0.219738657107422
"728","ARID3C","CSF2RA",0.212373207649286
"729","ARID3C","CSF2RB",0.1808473871808
"730","ARID3C","CXCL12",0.155071947076815
"731","ARID3C","CXCL14",0.175585437379933
"732","ARID3C","CXCL3",0.197734545489094
"733","ARID3C","CXCL8",0.19519215035988
"734","ARID3C","IFNAR1",0.174123784169631
"735","ARID3C","IFNAR2",0.179619495339419
"736","ARID3C","IFNB1",0.19794388258342
"737","ARID3C","IFNG",0.189409455779929
"738","ARID3C","IFNG-AS1",0.192427079749626
"739","ARID3C","IFNGR1",0.209122682168626
"740","ARID3C","IFNLR1",0.184090835995502
"741","ARID3C","IFNW1",0.187025216949328
"742","ARID3C","IL10",0.311720180494468
"743","ARID3C","IL10RA",0.195984133133034
"744","ARID3C","IL10RB",0.179619495339419
"745","ARID3C","IL10RB-DT",0.180261793770262
"746","ARID3C","IL12A",0.199614560364536
"747","ARID3C","IL12A-AS1",0.183900837540281
"748","ARID3C","IL12B",0.184916252912149
"749","ARID3C","IL12RB2",0.298851545813822
"750","ARID3C","IL13RA2",0.212624850928967
"751","ARID3C","IL15",0.210606257709484
"752","ARID3C","IL15RA",0.175979349517343
"753","ARID3C","IL16",0.216205814482391
"754","ARID3C","IL17RD",0.180885769198525
"755","ARID3C","IL17REL",0.148385542283226
"756","ARID3C","IL18",0.199957452365564
"757","ARID3C","IL18R1",0.21217656444033
"758","ARID3C","IL18RAP",0.215501418345981
"759","ARID3C","IL19",0.21265302575026
"760","ARID3C","IL1A",0.211741162259008
"761","ARID3C","IL1R1",0.189519729685886
"762","ARID3C","IL1R2",0.221640981859819
"763","ARID3C","IL1RAP",0.164914054912318
"764","ARID3C","IL1RAPL1",0.191761732786697
"765","ARID3C","IL1RL2",0.179660188036443
"766","ARID3C","IL2",0.165220127066911
"767","ARID3C","IL20",0.212905420187292
"768","ARID3C","IL20RA",0.212591682738112
"769","ARID3C","IL20RB",0.189386596760991
"770","ARID3C","IL20RB-AS1",0.202917799936962
"771","ARID3C","IL21R",0.237944860489512
"772","ARID3C","IL21R-AS1",0.220476434927254
"773","ARID3C","IL23R",0.183359650830734
"774","ARID3C","IL26",0.189456002327612
"775","ARID3C","IL27",0.19267023719198
"776","ARID3C","IL31RA",0.202824878027659
"777","ARID3C","IL34",0.309176846449764
"778","ARID3C","IL3RA",0.226855689281262
"779","ARID3C","IL4",0.217421321378739
"780","ARID3C","IL4R",0.216757433392451
"781","ARID3C","IL5",0.219188364531099
"782","ARID3C","IL5RA",0.226273957267284
"783","ARID3C","IL6",0.19416820510106
"784","ARID3C","IL6R",0.199073790838374
"785","ARID3C","IL6R-AS1",0.202917799936962
"786","ARID3C","IL6ST",0.187056453909222
"787","ARID3C","IL7",0.184091194495547
"788","ARID3C","IL7R",0.211806787503624
"789","ARID3C","IMMP1L",0.206634184447022
"790","ARID3C","IMMP2L",0.190320985315807
"791","ARID3C","MMP14",0.213981469012778
"792","ARID3C","MMP17",0.166329694731359
"793","ARID3C","MMP19",0.24440229681935
"794","ARID3C","MMP2-AS1",0.149104032345696
"795","ARID3C","MMP24",0.1739718830546
"796","ARID3C","MMP24OS",0.141383982283654
"797","ARID3C","MMP28",0.149075205219645
"798","ARID3C","MMP7",0.135332123015966
"799","ARID3C","NOTCH2",0.196250726954926
"800","ARID3C","PDGFA",0.179152675431429
"801","ARID3C","PDGFB",0.178136956719429
"802","ARID3C","PDGFD",0.169530336733289
"803","ARID3C","TGFA",0.181558002118437
"804","ARID3C","TGFB1",0.186814990961771
"805","ARID3C","TGFB2-AS1",0.170721658245803
"806","ARID3C","TGFB3",0.187563481946258
"807","ARID3C","TGFBI",0.164029305027914
"808","ARID3C","TGFBR1",0.203342257616847
"809","ARID3C","TGFBR2",0.188036429130424
"810","ARID3C","TGFBR3",0.166004254549064
"811","ARID3C","TGFBRAP1",0.176547605012579
"812","ARID3C","TNFAIP3",0.207168661217873
"813","ARID3C","TNFAIP8",0.252624725763072
"814","ARID3C","TNFAIP8L1",0.182827810035722
"815","ARID3C","TNFAIP8L3",0.184709657990149
"816","ARID3C","TNFRSF10A-AS1",0.207364413533277
"817","ARID3C","TNFRSF10D",0.205860305077426
"818","ARID3C","TNFRSF11A",0.157982505542629
"819","ARID3C","TNFRSF11B",0.136714824731763
"820","ARID3C","TNFRSF13B",0.207016870649998
"821","ARID3C","TNFRSF19",0.195717195345842
"822","ARID3C","TNFRSF1B",0.214548326627801
"823","ARID3C","TNFRSF21",0.193370609167134
"824","ARID3C","TNFRSF8",0.207072567616178
"825","ARID3C","TNFRSF9",0.123169859135062
"826","ARID3C","TNFSF10",0.220392390711653
"827","ARID3C","TNFSF11",0.141895983037691
"828","ARID3C","TNFSF13B",0.192447852461423
"829","ARID3C","TNFSF14",0.220227155453082
"830","ARID3C","TNFSF15",0.18642522577872
"831","ARID3C","TNFSF18",0.0825823160688536
"832","ARID3C","TNFSF4",0.179960388474063
"833","ARID3C","TNFSF8",0.169359844021562
"834","ARNT2","ADAMTS1",0.217012032396565
"835","ARNT2","ADAMTS10",0.151261552983364
"836","ARNT2","ADAMTS13",0.346521147790617
"837","ARNT2","ADAMTS14",0.181199603783406
"838","ARNT2","ADAMTS15",0.13721209411476
"839","ARNT2","ADAMTS17",0.246300569454975
"840","ARNT2","ADAMTS5",0.159533908540718
"841","ARNT2","ADAMTS6",0.197461907507108
"842","ARNT2","ADAMTSL2",0.1736395765674
"843","ARNT2","ADAMTSL4",0.263507640281905
"844","ARNT2","ADAMTSL5",0.293085372358753
"845","ARNT2","CCL20",0.167545443240287
"846","ARNT2","CCL3",0.2367804446111
"847","ARNT2","CCL5",0.19772343690076
"848","ARNT2","CSF2RA",0.208993833688019
"849","ARNT2","CSF2RB",0.289899336578217
"850","ARNT2","CSF3",0.565969044567934
"851","ARNT2","CSF3R",0.414342106980657
"852","ARNT2","CXCL16",0.194030399881644
"853","ARNT2","CXCL2",0.216596676877599
"854","ARNT2","IFNAR1",0.225144026457783
"855","ARNT2","IFNAR2",0.254030183431152
"856","ARNT2","IFNG",0.250204510667255
"857","ARNT2","IFNG-AS1",0.380509241077349
"858","ARNT2","IFNGR2",0.224647364752716
"859","ARNT2","IFNW1",0.201672660106755
"860","ARNT2","IL10RA",0.226452383783794
"861","ARNT2","IL11RA",0.443862691273864
"862","ARNT2","IL12A",0.209885994451461
"863","ARNT2","IL12RB2",0.217203998069725
"864","ARNT2","IL13",0.203709306228745
"865","ARNT2","IL13RA1",0.230448570126208
"866","ARNT2","IL13RA2",0.195216112951271
"867","ARNT2","IL15",0.248768534145262
"868","ARNT2","IL15RA",0.245809357023191
"869","ARNT2","IL17B",0.15717376945401
"870","ARNT2","IL17RA",0.187002371934057
"871","ARNT2","IL17RC",0.191337293511827
"872","ARNT2","IL17REL",0.192100425172887
"873","ARNT2","IL18BP",0.196912112760246
"874","ARNT2","IL18R1",0.272969525757671
"875","ARNT2","IL18RAP",0.170702545016261
"876","ARNT2","IL1A",0.202736563739348
"877","ARNT2","IL1R1",0.193359634853954
"878","ARNT2","IL1R2",0.247008891630666
"879","ARNT2","IL1RL2",0.289086465918428
"880","ARNT2","IL1RN",0.202235294847985
"881","ARNT2","IL27",0.334244294620166
"882","ARNT2","IL2RA",0.243463990902026
"883","ARNT2","IL2RB",0.17839922263284
"884","ARNT2","IL31RA",0.174410997860385
"885","ARNT2","IL34",0.268927663725367
"886","ARNT2","IL36G",0.204532086337863
"887","ARNT2","IL3RA",0.212893099043139
"888","ARNT2","IL5RA",0.165504991854715
"889","ARNT2","IL6R",0.197393299343879
"890","ARNT2","IL6R-AS1",0.284508186751232
"891","ARNT2","IL6ST",0.183757232319534
"892","ARNT2","IL7",0.313679723022015
"893","ARNT2","IL7R",0.25493563751612
"894","ARNT2","IMMP2L",0.179024418081969
"895","ARNT2","MMP17",0.163497292471433
"896","ARNT2","MMP2",0.174218879922031
"897","ARNT2","MMP2-AS1",0.15130729041549
"898","ARNT2","MMP24",0.20278712345376
"899","ARNT2","MMP24OS",0.20278712345376
"900","ARNT2","MMP25-AS1",0.246966882952885
"901","ARNT2","NOTCH3",0.183571400605335
"902","ARNT2","PDGFA",0.227632587700052
"903","ARNT2","PDGFB",0.33006484109684
"904","ARNT2","PDGFRL",0.185590634593316
"905","ARNT2","TGFA",0.327021769784583
"906","ARNT2","TGFB1",0.215555368179229
"907","ARNT2","TGFB1I1",0.259422435421457
"908","ARNT2","TGFB3",0.267841938365861
"909","ARNT2","TGFBI",0.280665326292308
"910","ARNT2","TGFBR3",0.254762311174675
"911","ARNT2","TGFBR3L",0.262437176986849
"912","ARNT2","TGFBRAP1",0.233740605014915
"913","ARNT2","TNFAIP1",0.196549092271693
"914","ARNT2","TNFAIP3",0.286398639607943
"915","ARNT2","TNFAIP8",0.255977348065413
"916","ARNT2","TNFAIP8L1",0.241885513482725
"917","ARNT2","TNFAIP8L3",0.233238027366266
"918","ARNT2","TNFRSF10D",0.185885560244913
"919","ARNT2","TNFRSF11A",0.211317437877433
"920","ARNT2","TNFRSF12A",0.154959148002445
"921","ARNT2","TNFRSF13C",0.228717238019623
"922","ARNT2","TNFRSF14",0.213928418917148
"923","ARNT2","TNFRSF14-AS1",0.213928418917148
"924","ARNT2","TNFRSF18",0.226325121840923
"925","ARNT2","TNFRSF19",0.194526232031069
"926","ARNT2","TNFRSF1A",0.224914348547861
"927","ARNT2","TNFRSF1B",0.219428722388157
"928","ARNT2","TNFRSF21",0.160992002603573
"929","ARNT2","TNFRSF4",0.235591500793841
"930","ARNT2","TNFRSF8",0.215751547411154
"931","ARNT2","TNFSF11",0.177916073435647
"932","ARNT2","TNFSF14",0.276441697645906
"933","ARNT2","TNFSF15",0.183688387272308
"934","ARNT2","TNFSF18",0.218470646547972
"935","ARNT2","TNFSF4",0.237942503234151
"936","ARNT2","TNFSF9",0.239613732303775
"937","ARX","ADAMTS1",0.18439588757943
"938","ARX","ADAMTS10",0.494609942642144
"939","ARX","ADAMTS14",0.274619979669499
"940","ARX","ADAMTS15",0.369473615991266
"941","ARX","ADAMTS17",0.199669649082539
"942","ARX","ADAMTS3",0.13524815050941
"943","ARX","ADAMTS4",0.192696457830793
"944","ARX","ADAMTS5",0.18232758699616
"945","ARX","ADAMTS6",0.330114534371106
"946","ARX","ADAMTS8",0.376762579869139
"947","ARX","ADAMTSL1",0.250395741283179
"948","ARX","ADAMTSL4",0.311282590629489
"949","ARX","ADAMTSL5",0.167218671221529
"950","ARX","CCL13",0.3162275831926
"951","ARX","CCL17",0.20596799681857
"952","ARX","CCL2",0.208221334363743
"953","ARX","CCL20",0.166997036108194
"954","ARX","CCL22",0.181576753411141
"955","ARX","CCL23",0.208238412790048
"956","ARX","CCL25",0.209532417566038
"957","ARX","CCL27",0.178205761027874
"958","ARX","CCL28",0.246420789007884
"959","ARX","CCL4L2",0.210412295985082
"960","ARX","CSF1",0.279180751226225
"961","ARX","CSF2RA",0.197214634205978
"962","ARX","CXCL1",0.163809403701309
"963","ARX","CXCL10",0.197904679204194
"964","ARX","CXCL11",0.19824227601599
"965","ARX","CXCL12",0.373594971740217
"966","ARX","CXCL16",0.166326925376682
"967","ARX","CXCL2",0.194054136360612
"968","ARX","CXCL3",0.282330184669345
"969","ARX","CXCL8",0.198242276005909
"970","ARX","CXCL9",0.206015940370669
"971","ARX","IFNAR1",0.310207449064995
"972","ARX","IFNAR2",0.420724898483186
"973","ARX","IFNG",0.310927778468327
"974","ARX","IFNG-AS1",0.365189654053849
"975","ARX","IFNGR1",0.214823472072722
"976","ARX","IFNGR2",0.314235033593378
"977","ARX","IFNLR1",0.177948895019812
"978","ARX","IL10RA",0.288379954851539
"979","ARX","IL10RB-DT",0.187517629962907
"980","ARX","IL11RA",0.178205761027874
"981","ARX","IL12A",0.206067147156098
"982","ARX","IL12A-AS1",0.256265819782507
"983","ARX","IL13RA1",0.281663297487987
"984","ARX","IL13RA2",0.289932260453352
"985","ARX","IL15",0.221465266712425
"986","ARX","IL15RA",0.502489601374795
"987","ARX","IL16",0.179326595412862
"988","ARX","IL17C",0.174239328465874
"989","ARX","IL17D",0.333052612561826
"990","ARX","IL17RA",0.380431770834479
"991","ARX","IL17RD",0.2006153613743
"992","ARX","IL17REL",0.390151141614417
"993","ARX","IL18",0.20133016166502
"994","ARX","IL18BP",0.139029509059571
"995","ARX","IL18R1",0.23636886151521
"996","ARX","IL18RAP",0.295434584051914
"997","ARX","IL19",0.181291485131491
"998","ARX","IL1A",0.185967858138145
"999","ARX","IL1R1",0.173976990315216
"1000","ARX","IL1R2",0.200014783025717
"1001","ARX","IL1RAP",0.183875248634669
"1002","ARX","IL1RL2",0.255101613670045
"1003","ARX","IL1RN",0.129459641390212
"1004","ARX","IL2",0.260161154934386
"1005","ARX","IL20",0.202577487275181
"1006","ARX","IL20RA",0.192622762463415
"1007","ARX","IL20RB",0.301328026704014
"1008","ARX","IL21",0.266833281282527
"1009","ARX","IL21-AS1",0.266833214663711
"1010","ARX","IL21R",0.288573072516313
"1011","ARX","IL21R-AS1",0.148555968222879
"1012","ARX","IL26",0.289276525621986
"1013","ARX","IL27",0.397413580171759
"1014","ARX","IL2RB",0.398653249596551
"1015","ARX","IL31RA",0.179580711773426
"1016","ARX","IL34",0.184031675425809
"1017","ARX","IL3RA",0.269167873375159
"1018","ARX","IL4I1",0.26880410578718
"1019","ARX","IL4R",0.301857960957072
"1020","ARX","IL5RA",0.247166217611186
"1021","ARX","IL6",0.212139642646119
"1022","ARX","IL6R",0.165877633579045
"1023","ARX","IL6R-AS1",0.166858946890129
"1024","ARX","IL6ST",0.205156760127594
"1025","ARX","IL7",0.144799993192101
"1026","ARX","IMMP1L",0.180083465155501
"1027","ARX","IMMP2L",0.22913405255699
"1028","ARX","MMP15",0.174064132911188
"1029","ARX","MMP16",0.33159436499384
"1030","ARX","MMP19",0.365506532311379
"1031","ARX","MMP2",0.211481756292975
"1032","ARX","MMP2-AS1",0.210906300035643
"1033","ARX","MMP24",0.193245745341156
"1034","ARX","MMP24OS",0.196425169129686
"1035","ARX","MMP28",0.194178917567134
"1036","ARX","MMP9",0.188275784716398
"1037","ARX","NOTCH2",0.31512143612721
"1038","ARX","PDGFA",0.316052570047899
"1039","ARX","PDGFB",0.133959205159362
"1040","ARX","PDGFC",0.203005547167313
"1041","ARX","PDGFD",0.216581555371583
"1042","ARX","PDGFRB",0.132604368763722
"1043","ARX","PDGFRL",0.216250861388644
"1044","ARX","TGFA",0.161644951331621
"1045","ARX","TGFB1",0.282017579841453
"1046","ARX","TGFB2",0.298196915273722
"1047","ARX","TGFB2-AS1",0.233646945512139
"1048","ARX","TGFB3",0.272591490115124
"1049","ARX","TGFBI",0.236566556254688
"1050","ARX","TGFBR1",0.244439283660306
"1051","ARX","TGFBR2",0.226184858175826
"1052","ARX","TGFBR3",0.204924167576008
"1053","ARX","TGFBR3L",0.209961768633286
"1054","ARX","TGFBRAP1",0.18005608719137
"1055","ARX","TNFAIP1",0.365858103125047
"1056","ARX","TNFAIP3",0.183523380814181
"1057","ARX","TNFAIP8",0.214954550070386
"1058","ARX","TNFAIP8L1",0.217238440852982
"1059","ARX","TNFAIP8L3",0.216490333503242
"1060","ARX","TNFRSF10A",0.342104561061986
"1061","ARX","TNFRSF10A-AS1",0.124990781055598
"1062","ARX","TNFRSF10B",0.342104561061986
"1063","ARX","TNFRSF10C",0.342104561061986
"1064","ARX","TNFRSF10D",0.342104561061986
"1065","ARX","TNFRSF11A",0.181755031230958
"1066","ARX","TNFRSF11B",0.310179342645556
"1067","ARX","TNFRSF12A",0.185370886955716
"1068","ARX","TNFRSF13B",0.354581889101118
"1069","ARX","TNFRSF14",0.184155932414285
"1070","ARX","TNFRSF14-AS1",0.184155932414285
"1071","ARX","TNFRSF19",0.148445275335498
"1072","ARX","TNFRSF1A",0.3166096008742
"1073","ARX","TNFRSF21",0.158175411197771
"1074","ARX","TNFRSF9",0.171966550569009
"1075","ARX","TNFSF10",0.2365987212789
"1076","ARX","TNFSF11",0.24580243283672
"1077","ARX","TNFSF13B",0.3478838442929
"1078","ARX","TNFSF14",0.270467359953958
"1079","ARX","TNFSF15",0.183873241371821
"1080","ARX","TNFSF18",0.279361113413847
"1081","ARX","TNFSF4",0.195637774354046
"1082","ARX","TNFSF8",0.184054017376726
"1083","ARX","TNFSF9",0.321412193087579
"1084","ARX","XCL1",0.145506708933382
"1085","ARX","XCL2",0.189097459210459
"1086","ASCL1","ADAMTS1",0.264683023989082
"1087","ASCL1","ADAMTS10",0.274502009950144
"1088","ASCL1","ADAMTS12",0.13461550445227
"1089","ASCL1","ADAMTS13",0.294994977061824
"1090","ASCL1","ADAMTS14",0.380762534926423
"1091","ASCL1","ADAMTS15",0.530208542828775
"1092","ASCL1","ADAMTS16",0.286427524863403
"1093","ASCL1","ADAMTS17",0.385485843619573
"1094","ASCL1","ADAMTS18",0.276420679616881
"1095","ASCL1","ADAMTS19",0.243995589442877
"1096","ASCL1","ADAMTS2",0.269869619050102
"1097","ASCL1","ADAMTS3",0.22424147079616
"1098","ASCL1","ADAMTS4",0.349159588821384
"1099","ASCL1","ADAMTS5",0.361639153750438
"1100","ASCL1","ADAMTS6",0.20951981564527
"1101","ASCL1","ADAMTS7",0.40443402627888
"1102","ASCL1","ADAMTS8",0.538547654674034
"1103","ASCL1","ADAMTS9",0.217930545769751
"1104","ASCL1","ADAMTS9-AS2",0.399934824466537
"1105","ASCL1","ADAMTSL1",0.307424308263058
"1106","ASCL1","ADAMTSL2",0.40029346198186
"1107","ASCL1","ADAMTSL3",0.22090451585246
"1108","ASCL1","ADAMTSL4",0.44007001888825
"1109","ASCL1","ADAMTSL5",0.275075603071563
"1110","ASCL1","CCL1",0.399938598360739
"1111","ASCL1","CCL13",0.193786076794563
"1112","ASCL1","CCL15",0.200015061239348
"1113","ASCL1","CCL16",0.197205426021476
"1114","ASCL1","CCL17",0.219689554170273
"1115","ASCL1","CCL19",0.215482118478741
"1116","ASCL1","CCL2",0.334434152316647
